<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RUBON=MCX,0,20130802,11:05:41,33.080000000,494 000
RUBON=MCX,0,20130802,11:05:41,33.079500000,1 000
RUBON=MCX,0,20130802,11:05:41,33.079500000,480 000
RUBON=MCX,0,20130802,11:05:41,33.079500000,70 000
RUBON=MCX,0,20130802,11:05:41,33.079500000,573 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,200 000
RUBON=MCX,0,20130802,11:05:41,33.079500000,427 000
RUBON=MCX,0,20130802,11:05:41,33.078500000,571 000
RUBON=MCX,0,20130802,11:05:41,33.078500000,279 000
RUBON=MCX,0,20130802,11:05:41,33.078000000,300 000
RUBON=MCX,0,20130802,11:05:41,33.077000000,200 000
RUBON=MCX,0,20130802,11:05:41,33.079500000,2 000
RUBON=MCX,0,20130802,11:05:41,33.079500000,200 000
RUBON=MCX,0,20130802,11:05:41,33.079500000,500 000
RUBON=MCX,0,20130802,11:05:41,33.080000000,442 000
RUBON=MCX,0,20130802,11:05:41,33.076500000,100 000
RUBON=MCX,0,20130802,11:05:41,33.078000000,500 000
RUBON=MCX,0,20130802,11:05:41,33.079000000,200 000
RUBON=MCX,0,20130802,11:05:41,33.079500000,140 000
RUBON=MCX,0,20130802,11:05:41,33.079500000,160 000
RUBON=MCX,0,20130802,11:05:41,33.077000000,160 000
RUBON=MCX,0,20130802,11:05:41,33.076000000,100 000
RUBON=MCX,0,20130802,11:05:41,33.076000000,140 000
RUBON=MCX,0,20130802,11:05:43,33.077000000,143 000
RUBON=MCX,0,20130802,11:05:43,33.077000000,357 000
RUBON=MCX,0,20130802,11:05:43,33.079000000,200 000
RUBON=MCX,0,20130802,11:05:43,33.079000000,443 000
RUBON=MCX,0,20130802,11:05:43,33.078500000,270 000
RUBON=MCX,0,20130802,11:05:43,33.079000000,231 000
RUBON=MCX,0,20130802,11:05:43,33.079000000,113 000
RUBON=MCX,0,20130802,11:05:43,33.078500000,111 000
RUBON=MCX,0,20130802,11:05:43,33.078500000,505 000
RUBON=MCX,0,20130802,11:05:43,33.078500000,31 000
RUBON=MCX,0,20130802,11:05:45,33.078500000,1 000
RUBON=MCX,0,20130802,11:05:45,33.078500000,1 000
