<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20130902,10:14:28,132.080000000,830
GAZP,0,20130902,10:14:28,132.080000000,900
GAZP,0,20130902,10:14:28,132.060000000,270
GAZP,0,20130902,10:14:32,132.060000000,10
GAZP,0,20130902,10:14:36,132.080000000,600
GAZP,0,20130902,10:14:36,132.080000000,5 700
GAZP,0,20130902,10:14:36,132.220000000,200
GAZP,0,20130902,10:14:36,132.270000000,5 000
GAZP,0,20130902,10:14:37,132.260000000,1 800
GAZP,0,20130902,10:14:39,132.250000000,200
GAZP,0,20130902,10:14:45,132.130000000,200
GAZP,0,20130902,10:14:45,132.120000000,80
GAZP,0,20130902,10:14:45,132.080000000,400
GAZP,0,20130902,10:14:45,132.070000000,320
GAZP,0,20130902,10:14:45,132.160000000,20
GAZP,0,20130902,10:14:49,132.180000000,200
GAZP,0,20130902,10:15:20,132.180000000,30
GAZP,0,20130902,10:15:57,132.100000000,10
GAZP,0,20130902,10:15:57,132.080000000,4 680
GAZP,0,20130902,10:15:57,132.060000000,310
GAZP,0,20130902,10:16:14,132.090000000,3 000
GAZP,0,20130902,10:16:15,132.060000000,40
GAZP,0,20130902,10:16:15,132.060000000,100
GAZP,0,20130902,10:16:15,132.050000000,1 360
GAZP,0,20130902,10:16:16,132.050000000,10
GAZP,0,20130902,10:16:16,132.050000000,630
GAZP,0,20130902,10:16:16,132.050000000,100
GAZP,0,20130902,10:16:16,132.050000000,210
GAZP,0,20130902,10:16:16,132.050000000,100
GAZP,0,20130902,10:16:16,132.040000000,13 400
GAZP,0,20130902,10:16:17,132.040000000,10 660
GAZP,0,20130902,10:16:24,132.110000000,200
GAZP,0,20130902,10:16:24,132.110000000,500
GAZP,0,20130902,10:16:24,132.110000000,10
GAZP,0,20130902,10:16:24,132.110000000,500
GAZP,0,20130902,10:16:26,132.170000000,20
GAZP,0,20130902,10:16:27,132.170000000,600
GAZP,0,20130902,10:16:27,132.170000000,100
GAZP,0,20130902,10:16:29,132.170000000,500
GAZP,0,20130902,10:16:29,132.170000000,200
GAZP,0,20130902,10:16:50,132.190000000,500
GAZP,0,20130902,10:16:53,132.170000000,500
GAZP,0,20130902,10:16:53,132.170000000,500
GAZP,0,20130902,10:16:53,132.170000000,1 500
GAZP,0,20130902,10:16:53,132.170000000,4 870
GAZP,0,20130902,10:16:53,132.170000000,350
GAZP,0,20130902,10:16:53,132.180000000,10
GAZP,0,20130902,10:16:53,132.050000000,2 000
GAZP,0,20130902,10:16:58,132.130000000,200
GAZP,0,20130902,10:16:58,132.140000000,500
GAZP,0,20130902,10:16:58,132.180000000,300
GAZP,0,20130902,10:17:12,132.180000000,250
GAZP,0,20130902,10:17:12,132.180000000,50
GAZP,0,20130902,10:17:12,132.180000000,150
GAZP,0,20130902,10:17:12,132.190000000,1 160
GAZP,0,20130902,10:17:12,132.190000000,90
GAZP,0,20130902,10:17:12,132.190000000,1 250
GAZP,0,20130902,10:17:12,132.200000000,300
GAZP,0,20130902,10:17:12,132.240000000,4 510
